,Anfu_Zhou,Hongman_Wang,Xiangling_Fu,Yang_Liu_0024,Pengfei_Wang_0009,Si-Ya_Xu,Wenjing_Li_0001,Chen_Liu_0011,Xiaomin_Zhu_0002,Yawen_Wang,Pei_Zhang_0003,Jianfeng_Guan,Qi_Qi_0001,Qiwei_Shen,Chuan_Shi,Yongping_Xiong,Haihong_E,Fanqin_Zhou,Shuzhuang_Zhang,Hongliang_Liang,Linmei_Hu,Yanhua_Yu,Yan_Shi_0002,Haifeng_Sun,Yuhong_Li,Dong_Zhao_0001,Tiemeng_Li,Feng_Qi_0004,Rongfeng_Li,Jincui_Yang,Ao_Xiong,Li_Wang_0039,Bin_Wu_0001,Zhili_Wang,Ding_Xiao,Yingxia_Shao,Rongheng_Lin,Kun_Niu,Xirong_Que,Dahai_Jin,Guangwei_Zhang,Yuan_Dong,Shangguang_Wang,Xiangang_Qin,Xin_Li_0041,Bo_Hu_0003,Wenhua_Shao,Junping_Du,Meilian_Lu,Wenbin_Yao,Zhaowen_Lin,Liutong_Xu,Jinglin_Li,Shao-Yong_Guo,Yidong_Cui,Yanlei_Shang,Xuejing_Kang,Sujie_Shao,Anlong_Ming,Bai_Wang_0001,Hui_Gao_0001,Fangchun_Yang,Dongliang_Xie,Xiangwu_Meng,Jingling_Zhao,Pengrui_Duan,Wendong_Wang,Shao-Zhang_Niu,Yan_Sun_0004,Yuyu_Yuan,Wenan_Zhou,Xiang_Cheng_0003,Songwei_Pei,Xiaoyuan_Fu,Jianxin_Liao,Tong_Xu_0002,Fang_Zhao_0003,Chong_Gao,Hai_Huang_0001,Xiaofeng_Du,Kun_Xie_0003,Yunzhan_Gong,Yang_Zhang_0015,Changqiao_Xu,Qiang_Fu_0004,Wenming_Guo,Haoyu_Wang_0001,Hongwei_Jia,Meina_Song,Lei_Feng_0001,Yuchao_Zhang,Zhengqiu_Yang,Xiangyang_Gong,Hua_Zou,Danfeng_Yan,Xiuqin_Lin,Quan_Yuan_0004,MeiYu_Liang,Jingyu_Wang_0001,Xingquan_Zuo,Lanlan_Rui,Lejian_Zhang,Zhongbao_Zhang,Xiaoru_Wang,Zhonghong_Ou,Wen-Jun_Hou,Lirong_Qiu,Qibo_Sun,Hongbo_Wang_0001,Ying_Wang_0002,Mengshi_Qi,Xuesong_Qiu_0001,Hong_Luo_0001,Xianlin_Zhang,Huiyuan_Fu,Feifei_Kou,Budan_Wu,Jinpeng_Chen,Jiapeng_Xiu,Kai_Shuang,Yonghao_Gu,Xiaolong_Zheng_0002,Shujie_Yang,Xiao-hong_Huang,Zhipeng_Gao,Yuanyuan_Zuo
Shao-Zhang_Niu,0.969569,0.9683117,0.96856487,0.95562035,0.9532603,0.9706311,0.96986145,0.978178,0.97394717,0.97170454,0.97507167,0.9676585,0.94283104,0.9401507,0.90798223,0.97079,0.97034335,0.9686798,0.9667126,0.0,0.9577198,0.96927685,0.9568979,0.9711499,0.9311609,0.96500444,0.9622707,0.9465654,0.93381727,0.97075707,0.9689666,0.96662456,0.97009385,0.9740411,0.96116066,0.97253114,0.975578,0.97135067,0.9669126,0.97021854,0.90247077,0.95769835,0.9675815,0.9392397,0.9689603,0.9650886,0.96405643,0.9736957,0.9705585,0.0,0.9705391,0.0,0.91622055,0.97150123,0.95529747,0.97221315,0.9795859,0.9706596,0.97158027,0.96920884,0.9656734,0.94025177,0.9719518,0.9213475,0.976534,0.96466464,0.9741481,1.0,0.97188526,0.9103323,0.9704876,0.9704434,0.95939577,0.9575273,0.9762274,0.9727813,0.9741583,0.9390353,0.9728246,0.96135277,0.958949,0.9681802,0.9640014,0.96921355,0.9461317,0.9767011,0.95117724,0.93001467,0.9730762,0.9670472,0.0,0.9775153,0.9701096,0.0,0.69980973,0.9704304,0.96823263,0.9597735,0.9765434,0.9607338,0.9729593,0.959614,0.9646981,0.9541645,0.97020143,0.96399987,0.9586441,0.9655475,0.97174215,0.9705293,0.95771956,0.9733957,0.9755631,0.84011066,0.9641571,0.9592443,0.9684668,0.9205371,0.9754561,0.8808831,0.97877574,0.9682324,0.9754189,0.9447659,0.9787948,0.96217686
Yan_Sun_0004,0.99371505,0.9889617,0.9941908,0.9711379,0.9853164,0.9860061,0.9906953,0.9924836,0.9925992,0.9959665,0.990973,0.990106,0.97983897,0.95865226,0.94721234,0.99234915,0.9956071,0.9862162,0.9918832,0.0,0.9861345,0.9797963,0.9840698,0.98758006,0.9625132,0.9830613,0.9745321,0.9735118,0.932819,0.99081117,0.9891273,0.9918045,0.9942309,0.9954306,0.99196225,0.99450547,0.99668,0.9944302,0.9915234,0.99127233,0.9285995,0.98075724,0.99582183,0.98321617,0.98268664,0.9851892,0.9874395,0.9944211,0.9880227,0.0,0.99216557,0.0,0.9216256,0.9926424,0.95959735,0.99381316,0.9873605,0.98158383,0.989295,0.9943313,0.9852406,0.9490489,0.99443567,0.93308234,0.9953841,0.99105287,0.99655706,0.97188526,0.9999999,0.8947933,0.99163765,0.9929718,0.9809494,0.9857556,0.99606323,0.99075234,0.99125624,0.9569288,0.990523,0.97724247,0.98299694,0.98930687,0.99411404,0.9913496,0.97193766,0.99387753,0.9833275,0.9545194,0.99734163,0.9859046,0.0,0.9929612,0.9938329,0.0,0.76749825,0.98954296,0.99105966,0.98933387,0.99523944,0.99086815,0.99396265,0.9778784,0.9893025,0.9782367,0.9954694,0.9919646,0.9858038,0.9951163,0.99108636,0.9900799,0.9851498,0.99362004,0.99843943,0.85429597,0.9910174,0.98662794,0.9923004,0.95792484,0.99098355,0.9083261,0.985633,0.9920424,0.99272484,0.96105385,0.99572337,0.97214794
Yuyu_Yuan,0.8931416,0.892909,0.883878,0.88460314,0.8618798,0.8893281,0.8934661,0.90355754,0.8889909,0.8946825,0.8896368,0.8795754,0.8519888,0.8533282,0.8593185,0.889279,0.88504076,0.89282924,0.8745658,0.0,0.85954773,0.8827609,0.8794937,0.9065658,0.8611417,0.90509784,0.89115536,0.86634433,0.86657196,0.89070284,0.8918456,0.88624704,0.87537026,0.895211,0.876176,0.8867073,0.8972956,0.8831942,0.8877045,0.887921,0.85795546,0.8804174,0.88287485,0.8683721,0.8904486,0.8856369,0.8946181,0.89513725,0.8734231,0.0,0.8998437,0.0,0.8556075,0.88958573,0.86316943,0.88817054,0.89873874,0.8886113,0.90289146,0.87782395,0.8937706,0.92055786,0.8911908,0.8379566,0.8971075,0.88634133,0.8934182,0.9103323,0.8947933,1.0,0.88426435,0.8756491,0.8930557,0.86596984,0.8899052,0.89074165,0.89807,0.8758931,0.8944217,0.8645579,0.88302755,0.88514745,0.88037145,0.88363266,0.8905495,0.89015675,0.871636,0.8664475,0.88983417,0.89047515,0.0,0.90302324,0.89123285,0.0,0.6130928,0.87822163,0.88333255,0.87115014,0.8903743,0.8836168,0.8872843,0.89524055,0.86882234,0.8876896,0.8929633,0.89049184,0.8678043,0.87940645,0.8853085,0.8931329,0.8694742,0.8911433,0.89328015,0.84745324,0.89318395,0.86224836,0.89271176,0.8756273,0.9011992,0.77867347,0.8810891,0.8945193,0.8859181,0.8708847,0.8908448,0.88784325
Wenan_Zhou,0.9925798,0.9816222,0.98855925,0.982855,0.9757785,0.99332917,0.9957638,0.98758423,0.99469906,0.98760533,0.9905177,0.99586785,0.9737406,0.9600916,0.93991244,0.99111044,0.9897882,0.9935155,0.992033,0.0,0.9825268,0.9730836,0.98891985,0.9831003,0.96254164,0.96951234,0.9733095,0.9623093,0.9287369,0.9852871,0.99353784,0.99542993,0.99162096,0.9919499,0.9832316,0.9903004,0.99209976,0.9848462,0.9960704,0.98038685,0.92784697,0.97626626,0.99429536,0.97222733,0.99093384,0.9923141,0.98091257,0.9890898,0.99300647,0.0,0.989823,0.0,0.9147053,0.9943723,0.9573108,0.99306834,0.9826373,0.98464036,0.98099804,0.9927081,0.99137914,0.9399879,0.9945022,0.9273019,0.9909555,0.9890529,0.9946787,0.9704876,0.99163765,0.88426435,1.0000001,0.98805004,0.9693318,0.98541313,0.9959513,0.99009585,0.9880687,0.94514394,0.9931311,0.9776161,0.9861758,0.9772826,0.98933446,0.9963575,0.9586717,0.9866437,0.9773517,0.94942,0.99356437,0.99439526,0.0,0.98800766,0.99624294,0.0,0.7742394,0.9873136,0.9897674,0.9821291,0.9957967,0.9836018,0.9952748,0.9842531,0.99240994,0.96923244,0.9926699,0.9827737,0.98133063,0.9912,0.9936894,0.99493647,0.9794148,0.99621105,0.9927379,0.8343729,0.9807335,0.9828837,0.98671573,0.9423412,0.986886,0.9116361,0.98697734,0.99212253,0.9941691,0.94877744,0.99408996,0.964653
Xiang_Cheng_0003,0.98571813,0.9833194,0.99143493,0.9632381,0.98728454,0.9832771,0.98535967,0.98814523,0.9904368,0.9914631,0.9880384,0.985808,0.9786848,0.9538656,0.93898,0.987433,0.9945982,0.9817645,0.9892542,0.0,0.98893636,0.98564434,0.97582865,0.9802666,0.9541641,0.97843647,0.96556133,0.96545494,0.9355239,0.99010235,0.98667854,0.98871845,0.99583703,0.992701,0.9912959,0.99586207,0.99297583,0.99387145,0.9845649,0.9873531,0.93020177,0.9769036,0.99284214,0.97610354,0.97713006,0.98041725,0.98154527,0.99335176,0.98821133,0.0,0.9834716,0.0,0.92392397,0.9887196,0.96447814,0.98931,0.9886949,0.97775114,0.98585784,0.99569476,0.9813807,0.9349967,0.98946804,0.94120276,0.9896511,0.9831141,0.99335545,0.9704434,0.9929718,0.8756491,0.98805004,1.0,0.9717835,0.98308504,0.99316126,0.9919115,0.9866692,0.94384265,0.9887301,0.9752666,0.9744795,0.987082,0.9881524,0.9861096,0.9667588,0.9929953,0.97688615,0.94919896,0.99472976,0.9814841,0.0,0.9886226,0.9879265,0.0,0.7704478,0.9911411,0.9878936,0.9874711,0.99187076,0.9903228,0.9914963,0.96829784,0.9928839,0.9737033,0.98880136,0.98660195,0.9870043,0.99356806,0.98705125,0.9852841,0.9819267,0.9901637,0.9926554,0.8408079,0.9843295,0.98797345,0.98663425,0.9465011,0.98722076,0.90636986,0.9852587,0.9862087,0.99214995,0.96079177,0.9944804,0.9776951
Songwei_Pei,0.97554106,0.97901833,0.97705036,0.953571,0.9654268,0.97378695,0.9757588,0.97216326,0.97595763,0.9828,0.97604614,0.9676634,0.95822597,0.95162344,0.9295148,0.9757195,0.9769364,0.9725348,0.9701252,0.0,0.9589898,0.9700644,0.9718857,0.9723743,0.94383866,0.9678705,0.94662,0.95658016,0.9347607,0.9822855,0.9733763,0.97455835,0.96985245,0.98125446,0.9765516,0.97432816,0.97892094,0.9796574,0.969687,0.9849868,0.9161501,0.96809167,0.97561765,0.9588028,0.9656843,0.9707986,0.97508085,0.97976947,0.9691221,0.0,0.9730592,0.0,0.9174831,0.97763705,0.9397489,0.9797385,0.97637,0.97003907,0.9758861,0.9682094,0.9720114,0.94521093,0.9770708,0.906644,0.98043334,0.97580814,0.97770727,0.95939577,0.9809494,0.8930557,0.9693318,0.9717835,1.0000001,0.97002447,0.97812593,0.97557825,0.9795306,0.9638232,0.9767033,0.955436,0.9681667,0.98580354,0.971609,0.9703237,0.952209,0.9788127,0.95122766,0.9537438,0.97791815,0.97105396,0.0,0.97711974,0.9738283,0.0,0.70991266,0.9661476,0.9766924,0.9643261,0.9764363,0.9789814,0.97801197,0.95630217,0.9637664,0.9725708,0.9750886,0.9683844,0.9623649,0.9777174,0.9680985,0.97709066,0.96100295,0.9790338,0.9813242,0.8617382,0.9762034,0.9601124,0.97515196,0.94604045,0.97339046,0.87508035,0.9666681,0.9754102,0.9784514,0.9551314,0.9789382,0.9556682
Xiaoyuan_Fu,0.98391956,0.9769307,0.97957563,0.9624971,0.9726973,0.98523945,0.9865273,0.97804654,0.9854119,0.98312175,0.98360777,0.98428565,0.9682683,0.94785774,0.9382391,0.9824774,0.9847223,0.98552287,0.9838099,0.0,0.9716531,0.9672681,0.9806113,0.982093,0.95809066,0.96518546,0.9588971,0.95974356,0.92559576,0.9813764,0.984617,0.9870578,0.98504287,0.98756063,0.98362243,0.984508,0.9850499,0.9839411,0.98437077,0.97559214,0.91640246,0.971053,0.98976904,0.96656424,0.9795464,0.98068863,0.97684586,0.9833075,0.9846877,0.0,0.97978395,0.0,0.91496325,0.98949903,0.94326615,0.986059,0.9771234,0.98109466,0.9765246,0.9848493,0.98109376,0.92582077,0.9883518,0.91314876,0.97976935,0.986187,0.9870502,0.9575273,0.9857556,0.86596984,0.98541313,0.98308504,0.97002447,1.0,0.9903543,0.9853339,0.9828806,0.94518137,0.98304355,0.9639211,0.9813159,0.97375464,0.9824458,0.98554397,0.956138,0.9818673,0.9643221,0.9492445,0.9871377,0.98476696,0.0,0.97899175,0.9863131,0.0,0.7774749,0.9756846,0.9902421,0.97475123,0.99061906,0.98279095,0.9896709,0.9689006,0.9830212,0.9655442,0.98499405,0.9768925,0.971573,0.9875926,0.98400694,0.9859643,0.975871,0.98937213,0.98672163,0.8280542,0.97969866,0.9751691,0.97985554,0.9408004,0.9777659,0.9048597,0.97793424,0.985402,0.98913026,0.9470256,0.9873397,0.9617574
Jianxin_Liao,0.9953128,0.9879252,0.99206,0.97822905,0.9821855,0.9920749,0.9946407,0.99137443,0.99731153,0.9931335,0.9947306,0.9947424,0.9761591,0.96029186,0.93997085,0.9941082,0.99423903,0.99198925,0.9946044,0.0,0.98467636,0.98070157,0.98903376,0.98844504,0.96361357,0.9793415,0.9737157,0.9704472,0.93392694,0.99051195,0.99258685,0.99482095,0.99420667,0.9958581,0.98973376,0.9945103,0.9956399,0.9917635,0.99535394,0.98781085,0.9295118,0.98319983,0.99693143,0.97704816,0.98924774,0.9907416,0.98689497,0.9934264,0.9926344,0.0,0.991356,0.0,0.92398906,0.9958705,0.9618424,0.9961884,0.98799074,0.9868697,0.9875816,0.9948108,0.9896575,0.9449539,0.99721676,0.93140244,0.9948345,0.99278474,0.99754906,0.9762274,0.99606323,0.8899052,0.9959513,0.99316126,0.97812593,0.9903543,1.0,0.9936966,0.99306774,0.9544509,0.9932599,0.9800978,0.9874209,0.9855075,0.99289906,0.99561095,0.96664596,0.9934509,0.97860867,0.95456624,0.9970338,0.9915442,0.0,0.9917947,0.9970553,0.0,0.76762426,0.9886556,0.9948012,0.9852897,0.99963486,0.9899608,0.9972284,0.983248,0.99202466,0.9743471,0.99587345,0.98775685,0.98464626,0.99488837,0.99504673,0.9942084,0.98312074,0.99711543,0.9967079,0.8426237,0.9887458,0.984934,0.99026144,0.9512903,0.98992944,0.9098178,0.98826736,0.9952818,0.9962762,0.9579253,0.99725336,0.9730059
Tong_Xu_0002,0.98789614,0.9826473,0.9885751,0.97444284,0.9796354,0.98889613,0.98940146,0.9864726,0.9912161,0.9910251,0.9878932,0.9870281,0.9743302,0.95651543,0.9421189,0.9888363,0.9918643,0.9872978,0.9868666,0.0,0.98047185,0.9850146,0.9802476,0.98542976,0.95750105,0.9791436,0.9696844,0.96198905,0.9372033,0.9895329,0.9898543,0.9914359,0.99056363,0.9924232,0.98719275,0.99183947,0.9912897,0.9893579,0.98676866,0.9853684,0.928661,0.97862136,0.99071884,0.9692203,0.9835989,0.98748314,0.98026323,0.99250084,0.9880801,0.0,0.98393404,0.0,0.9326986,0.9901278,0.9636042,0.99152184,0.99050444,0.9832271,0.9871351,0.99067914,0.9884598,0.94621575,0.99161667,0.9397773,0.98884314,0.9855864,0.99440753,0.9727813,0.99075234,0.89074165,0.99009585,0.9919115,0.97557825,0.9853339,0.9936966,1.0,0.9874425,0.94930273,0.99203575,0.9758706,0.97739136,0.98551923,0.9838984,0.98803866,0.9665719,0.990508,0.97107494,0.9528465,0.9931376,0.986521,0.0,0.98823905,0.9897299,0.0,0.75159067,0.98700035,0.987159,0.98051107,0.9930315,0.9882438,0.99222887,0.97494304,0.9911793,0.9722043,0.9881544,0.9823375,0.98000735,0.9903581,0.9885551,0.9910095,0.9807328,0.9924362,0.9912882,0.8441019,0.9832355,0.9813073,0.98347175,0.9475182,0.9866086,0.9005531,0.98580164,0.9881197,0.9929137,0.9598489,0.993991,0.9758065
Fang_Zhao_0003,0.99095345,0.99063694,0.98847187,0.97138536,0.9774227,0.98576534,0.99024916,0.9904494,0.98962903,0.9909796,0.98813623,0.9848417,0.97553265,0.9635552,0.9437623,0.9873204,0.9915115,0.98844373,0.98652095,0.0,0.9768382,0.98057526,0.9842331,0.98792577,0.9617319,0.9793203,0.9719106,0.9724584,0.9430239,0.98820865,0.9874456,0.98813164,0.9878925,0.9925702,0.98721576,0.99144673,0.9904689,0.99009,0.98715955,0.9868877,0.93301517,0.978992,0.9907502,0.9706918,0.98308,0.9863758,0.99551225,0.991092,0.9852892,0.0,0.9850419,0.0,0.92556,0.98999166,0.95362675,0.99181426,0.9880781,0.98176605,0.9899551,0.9875127,0.98682076,0.95937437,0.9934244,0.9323526,0.9900802,0.9871242,0.9924879,0.9741583,0.99125624,0.89807,0.9880687,0.9866692,0.9795306,0.9828806,0.99306774,0.9874425,1.0000001,0.9632662,0.99138,0.9754628,0.9792167,0.9845424,0.9846379,0.9866644,0.9693774,0.9920696,0.9699496,0.94973993,0.99239904,0.98735696,0.0,0.9913337,0.9899678,0.0,0.7539432,0.98168147,0.99161506,0.9805741,0.9929198,0.9894316,0.99075866,0.9741951,0.9843815,0.97418684,0.99144787,0.98645556,0.97610873,0.9887301,0.98927593,0.98961926,0.9799892,0.99179566,0.99197775,0.8625783,0.98883057,0.97692,0.98273677,0.95085,0.99041307,0.89942193,0.9864973,0.99004495,0.9913798,0.9669956,0.9928933,0.9721538
Chong_Gao,0.9540912,0.9583112,0.95177877,0.93127394,0.94004583,0.9449564,0.94966424,0.9547836,0.9492701,0.95870364,0.9500603,0.93857855,0.9448596,0.9390282,0.91499734,0.9441786,0.9551646,0.9470458,0.9489437,0.0,0.9337652,0.95516104,0.9449059,0.954456,0.91711617,0.9547218,0.94875026,0.95005894,0.91182023,0.95945626,0.9492856,0.9476676,0.94584376,0.95669115,0.9548105,0.95486856,0.9549837,0.95316577,0.9457154,0.9604147,0.8935433,0.95153666,0.9493052,0.93190944,0.9424274,0.9449788,0.95914495,0.9580201,0.937505,0.0,0.94169956,0.0,0.8878199,0.9496108,0.9215392,0.9540646,0.95206976,0.94060415,0.9635917,0.9447682,0.94806325,0.9444879,0.95455277,0.9127976,0.9536598,0.9493022,0.9534747,0.9390353,0.9569288,0.8758931,0.94514394,0.94384265,0.9638232,0.94518137,0.9544509,0.94930273,0.9632662,1.0,0.95528305,0.9347538,0.9402261,0.9604737,0.9462373,0.94371676,0.95059663,0.9586012,0.9272942,0.9240469,0.9536175,0.9449836,0.0,0.9575919,0.94858646,0.0,0.675278,0.9447914,0.9556337,0.94381976,0.95396864,0.95604914,0.9524951,0.9389996,0.9397939,0.94354296,0.9507359,0.950111,0.9355587,0.9487059,0.9464898,0.95104086,0.9472852,0.95182437,0.95402956,0.8225796,0.9630805,0.9348259,0.9467226,0.92485344,0.9542204,0.8469756,0.94637907,0.9508348,0.9497259,0.94049424,0.9547782,0.9432737
Hai_Huang_0001,0.9905517,0.9844129,0.9875908,0.9816855,0.9733468,0.9911999,0.99338555,0.98825514,0.99249053,0.98984575,0.9875644,0.9896514,0.972553,0.96557224,0.94288784,0.9868915,0.98969233,0.99264425,0.9889902,0.0,0.9775741,0.9821362,0.9848647,0.98478204,0.9541127,0.9773874,0.9746788,0.9606289,0.94655013,0.989049,0.9926948,0.993546,0.98957455,0.9936966,0.98450863,0.99027973,0.9907316,0.98673046,0.9895428,0.98397034,0.9353336,0.97463167,0.9905139,0.96693134,0.9875318,0.9909891,0.98430276,0.9928025,0.98960817,0.0,0.9838859,0.0,0.92621285,0.99146545,0.9631412,0.99321234,0.9885118,0.98461044,0.987115,0.98903847,0.9940504,0.95109457,0.9916823,0.93704003,0.9892,0.9861311,0.99313533,0.9728246,0.990523,0.8944217,0.9931311,0.9887301,0.9767033,0.98304355,0.9932599,0.99203575,0.99138,0.95528305,1.0,0.972486,0.98023283,0.98315096,0.9832393,0.991469,0.9654676,0.98876536,0.96734726,0.95739007,0.9917577,0.99253273,0.0,0.989465,0.99132633,0.0,0.7555106,0.9879317,0.988116,0.98082376,0.99225044,0.986939,0.9932078,0.97556925,0.9895576,0.9764639,0.9887734,0.9833802,0.977592,0.98878515,0.9901978,0.9951474,0.9791233,0.9948112,0.99084544,0.8544276,0.9841943,0.97943544,0.9837754,0.94896305,0.9890294,0.8948413,0.9862375,0.99006283,0.9947269,0.9624101,0.9936838,0.9724452
Xiaofeng_Du,0.97526556,0.9712831,0.977999,0.950731,0.97155803,0.9669598,0.9705209,0.9735453,0.97444236,0.97829854,0.97091544,0.97067237,0.973526,0.94604504,0.93086535,0.97081333,0.9797118,0.9661102,0.97407836,0.0,0.97827,0.9652126,0.9617449,0.97351205,0.94752693,0.969494,0.9643761,0.9451673,0.92354786,0.9725274,0.9664568,0.9695829,0.97914284,0.9784381,0.9742985,0.9811251,0.97795194,0.972008,0.97282815,0.97459406,0.9098638,0.96326697,0.9742527,0.9570015,0.9656073,0.9635818,0.9674399,0.9788522,0.9736277,0.0,0.9699395,0.0,0.9065527,0.96977365,0.9436114,0.9741807,0.9786526,0.95576835,0.9773663,0.9779712,0.9652083,0.93653303,0.9771118,0.9142023,0.976646,0.9684129,0.9772388,0.96135277,0.97724247,0.8645579,0.9776161,0.9752666,0.955436,0.9639211,0.9800978,0.9758706,0.9754628,0.9347538,0.972486,1.0000001,0.95713055,0.97207254,0.9763052,0.97120845,0.9603267,0.9767155,0.9609486,0.9271699,0.979741,0.9669344,0.0,0.9732996,0.97434086,0.0,0.7529963,0.97407746,0.97021496,0.97624004,0.98090196,0.96806836,0.97298634,0.9636177,0.97308177,0.95581424,0.97271085,0.97374856,0.9820332,0.97291017,0.9716957,0.9690409,0.9745698,0.9736583,0.97638524,0.83565116,0.9744774,0.9723058,0.9758346,0.91782606,0.9715131,0.91472614,0.97150505,0.9742824,0.97737944,0.9424514,0.9796079,0.9589289
Kun_Xie_0003,0.9859474,0.9788605,0.97384226,0.9793762,0.95463645,0.9870695,0.99187833,0.97893983,0.98635244,0.97720224,0.9918383,0.9879345,0.9523115,0.94329786,0.9217864,0.98818564,0.9753026,0.9894727,0.9851272,0.0,0.9601897,0.95711607,0.98916864,0.97541064,0.9655468,0.95498496,0.94762903,0.9659378,0.9146161,0.9748925,0.98833525,0.9863148,0.97771704,0.98301,0.97113645,0.9759708,0.98273075,0.97326595,0.99205965,0.971806,0.9222523,0.96944714,0.9854444,0.9614614,0.98351556,0.986833,0.97024083,0.9763098,0.9791082,0.0,0.98599124,0.0,0.91060233,0.99142313,0.9426993,0.9844279,0.96628416,0.9831809,0.9654684,0.97967464,0.9822253,0.92888045,0.98824453,0.91109246,0.9832759,0.98943686,0.9865308,0.958949,0.98299694,0.88302755,0.9861758,0.9744795,0.9681667,0.9813159,0.9874209,0.97739136,0.9792167,0.9402261,0.98023283,0.95713055,1.0,0.9677943,0.9811028,0.9890007,0.9384024,0.97902167,0.9647696,0.9532033,0.98143953,0.9893089,0.0,0.98015225,0.9920936,0.0,0.7524911,0.9698903,0.9889487,0.96469605,0.9871094,0.979689,0.9896742,0.9783206,0.976991,0.9629141,0.9857284,0.968581,0.9642817,0.98035175,0.984009,0.9886083,0.962412,0.99111664,0.9851254,0.8272421,0.9728393,0.96649015,0.977601,0.9519204,0.97827303,0.8845055,0.97313845,0.98807466,0.984656,0.9415691,0.98342586,0.9507303
Yunzhan_Gong,0.98051906,0.98308325,0.9888908,0.95443904,0.9814246,0.9741733,0.97719556,0.9829575,0.98164773,0.9943774,0.98178184,0.97235847,0.97946,0.9575098,0.9465611,0.98042774,0.989336,0.9724783,0.97988033,0.0,0.97972244,0.9818113,0.97029686,0.9795989,0.9509759,0.9804059,0.9612813,0.96397126,0.94361055,0.9917643,0.97773486,0.98011935,0.9864551,0.98870504,0.987864,0.9884334,0.98741245,0.9896914,0.9755664,0.99854827,0.92754376,0.9748733,0.982932,0.97117996,0.96747124,0.9724544,0.98116505,0.99131995,0.9779911,0.0,0.9793424,0.0,0.9236121,0.9794531,0.9566976,0.9832478,0.9859075,0.96722263,0.98627126,0.98448306,0.9753851,0.9481002,0.9828237,0.9300486,0.98930013,0.97736686,0.98625076,0.9681802,0.98930687,0.88514745,0.9772826,0.987082,0.98580354,0.97375464,0.9855075,0.98551923,0.9845424,0.9604737,0.98315096,0.97207254,0.9677943,1.0,0.9816525,0.9741287,0.9690254,0.9892479,0.96657825,0.9566993,0.9886696,0.9712167,0.0,0.9858377,0.97903764,0.0,0.72858673,0.9817235,0.9811245,0.9809375,0.9836199,0.98545325,0.9822136,0.9584391,0.97777843,0.9772677,0.9804907,0.98378325,0.979494,0.9859465,0.97598636,0.9783975,0.9779649,0.9823257,0.9867632,0.852768,0.98520243,0.9762654,0.9827478,0.948767,0.98229325,0.89599836,0.97946966,0.9804208,0.98576605,0.9603721,0.98774385,0.97407717
Yang_Zhang_0015,0.98782873,0.984729,0.98823637,0.96729577,0.9816289,0.98098207,0.9849154,0.9876036,0.99077,0.98854,0.9869208,0.9876747,0.9766959,0.95639956,0.941719,0.98783696,0.9892341,0.9800151,0.9891076,0.0,0.9861126,0.9719138,0.9806673,0.98315835,0.9632386,0.9751195,0.9691788,0.9664283,0.9197408,0.98496497,0.98428094,0.98711115,0.99068487,0.9899583,0.98646325,0.98936385,0.9931123,0.98669773,0.98973763,0.9848662,0.92468786,0.9777378,0.9923954,0.97940004,0.97824687,0.98075813,0.98204535,0.9888143,0.98354006,0.0,0.99182814,0.0,0.91427,0.9881404,0.95064926,0.9880245,0.9780923,0.97404313,0.98113847,0.9915446,0.97850585,0.93699026,0.98971194,0.9238795,0.9921206,0.9845041,0.99148834,0.9640014,0.99411404,0.88037145,0.98933446,0.9881524,0.971609,0.9824458,0.99289906,0.9838984,0.9846379,0.9462373,0.9832393,0.9763052,0.9811028,0.9816525,1.0,0.9873859,0.966558,0.98685515,0.97919214,0.94820106,0.9922679,0.98065925,0.0,0.9876308,0.99223614,0.0,0.7792743,0.985559,0.9870279,0.98541456,0.9921959,0.98420155,0.9897089,0.9759389,0.9849534,0.96958286,0.9899597,0.987155,0.98851234,0.99125886,0.98632026,0.9844164,0.97783417,0.9886416,0.9923204,0.83425707,0.9829471,0.9841596,0.9935727,0.94425845,0.98387516,0.92019624,0.97735816,0.9869361,0.98873615,0.9497968,0.990558,0.9620353
